______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 2.14 | Accuracy: 0.47
[Training] Itteration/Batch: 1525/2176: Loss: 2.25 | Accuracy: 0.96
[Training] Itteration/Batch: 1550/2176: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 1.56 | Accuracy: 0.93
[Training] Itteration/Batch: 1600/2176: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 0.70 | Accuracy: 0.92
[Training] Itteration/Batch: 1650/2176: Loss: 0.77 | Accuracy: 0.95
[Training] Itteration/Batch: 1675/2176: Loss: 1.89 | Accuracy: 0.90
[Training] Itteration/Batch: 1700/2176: Loss: 0.66 | Accuracy: 0.91
[Training] Itteration/Batch: 1725/2176: Loss: 1.47 | Accuracy: 0.93
[Training] Itteration/Batch: 1750/2176: Loss: 0.91 | Accuracy: 0.97
[Training] Itteration/Batch: 1775/2176: Loss: 0.92 | Accuracy: 0.97
[Training] Itteration/Batch: 1800/2176: Loss: 0.87 | Accuracy: 0.82
[Training] Itteration/Batch: 1825/2176: Loss: 0.36 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 6.94 | Accuracy: 0.93
[Training] Itteration/Batch: 1875/2176: Loss: 1.87 | Accuracy: 0.92
[Training] Itteration/Batch: 1900/2176: Loss: 0.60 | Accuracy: 0.97
[Training] Itteration/Batch: 1925/2176: Loss: 0.95 | Accuracy: 0.96
[Training] Itteration/Batch: 1950/2176: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2176: Loss: 0.64 | Accuracy: 0.96
[Training] Itteration/Batch: 2000/2176: Loss: 0.67 | Accuracy: 0.95
[Training] Itteration/Batch: 2025/2176: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2176: Loss: 1.41 | Accuracy: 0.95
[Training] Itteration/Batch: 2075/2176: Loss: 0.97 | Accuracy: 0.95
[Training] Itteration/Batch: 2100/2176: Loss: 0.43 | Accuracy: 0.98
[Training] Itteration/Batch: 2125/2176: Loss: 0.50 | Accuracy: 0.94
[Training] Itteration/Batch: 2150/2176: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 2175/2176: Loss: 0.77 | Accuracy: 1.00

Epoch 4: Val Bin. F1 Majority 0.27560049295425415 | Val Macro F1 Majority 0.6250174928391465 |             Val Bin F1 Individual 0.2988746464252472 | Val Macro F1 Individual 0.6327721048997843 |             Val Accuracy Majority 0.95061194896698 | Val Accuracy Individual 0.9363642930984497 | Training Loss:0.9745806455612183 |             Val Loss 1.3115589618682861 | Train Runtime Millis 274514.3918120302 | Val Runtime Millis 52795.94859108329

______________________________	 Running Epoch 5 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.47 | Accuracy: 0.98
[Training] Itteration/Batch:  25/2176: Loss: 0.71 | Accuracy: 0.98
[Training] Itteration/Batch:  50/2176: Loss: 2.01 | Accuracy: 0.98
[Training] Itteration/Batch:  75/2176: Loss: 0.70 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2176: Loss: 0.51 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2176: Loss: 0.98 | Accuracy: 0.92
[Training] Itteration/Batch: 175/2176: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 0.54 | Accuracy: 0.98
[Training] Itteration/Batch: 225/2176: Loss: 0.77 | Accuracy: 0.98
[Training] Itteration/Batch: 250/2176: Loss: 1.38 | Accuracy: 0.91
[Training] Itteration/Batch: 275/2176: Loss: 1.37 | Accuracy: 0.91
[Training] Itteration/Batch: 300/2176: Loss: 1.81 | Accuracy: 0.98
[Training] Itteration/Batch: 325/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 0.88 | Accuracy: 0.96
[Training] Itteration/Batch: 375/2176: Loss: 2.06 | Accuracy: 0.98
[Training] Itteration/Batch: 400/2176: Loss: 0.89 | Accuracy: 0.93
[Training] Itteration/Batch: 425/2176: Loss: 0.71 | Accuracy: 0.95
[Training] Itteration/Batch: 450/2176: Loss: 0.58 | Accuracy: 0.93
[Training] Itteration/Batch: 475/2176: Loss: 0.73 | Accuracy: 0.98
[Training] Itteration/Batch: 500/2176: Loss: 1.25 | Accuracy: 0.82
[Training] Itteration/Batch: 525/2176: Loss: 0.44 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2176: Loss: 0.35 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.82 | Accuracy: 0.98
[Training] Itteration/Batch: 600/2176: Loss: 0.49 | Accuracy: 0.93
[Training] Itteration/Batch: 625/2176: Loss: 0.81 | Accuracy: 0.97
[Training] Itteration/Batch: 650/2176: Loss: 0.45 | Accuracy: 0.98
[Training] Itteration/Batch: 675/2176: Loss: 0.36 | Accuracy: 0.98
[Training] Itteration/Batch: 700/2176: Loss: 1.19 | Accuracy: 0.96
[Training] Itteration/Batch: 725/2176: Loss: 0.30 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2176: Loss: 0.68 | Accuracy: 0.97
[Training] Itteration/Batch: 775/2176: Loss: 1.40 | Accuracy: 0.88
[Training] Itteration/Batch: 800/2176: Loss: 0.90 | Accuracy: 0.89
[Training] Itteration/Batch: 825/2176: Loss: 0.75 | Accuracy: 0.97
[Training] Itteration/Batch: 850/2176: Loss: 0.72 | Accuracy: 0.93
[Training] Itteration/Batch: 875/2176: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2176: Loss: 0.47 | Accuracy: 0.98
[Training] Itteration/Batch: 925/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2176: Loss: 1.20 | Accuracy: 0.96
[Training] Itteration/Batch: 975/2176: Loss: 0.86 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2176: Loss: 1.62 | Accuracy: 0.89
[Training] Itteration/Batch: 1025/2176: Loss: 0.44 | Accuracy: 0.96
[Training] Itteration/Batch: 1050/2176: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2176: Loss: 1.68 | Accuracy: 0.98
[Training] Itteration/Batch: 1100/2176: Loss: 1.12 | Accuracy: 0.93
[Training] Itteration/Batch: 1125/2176: Loss: 0.45 | Accuracy: 0.98
[Training] Itteration/Batch: 1150/2176: Loss: 0.65 | Accuracy: 0.98
[Training] Itteration/Batch: 1175/2176: Loss: 0.68 | Accuracy: 0.98
[Training] Itteration/Batch: 1200/2176: Loss: 0.57 | Accuracy: 0.95
[Training] Itteration/Batch: 1225/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2176: Loss: 0.85 | Accuracy: 0.93
[Training] Itteration/Batch: 1275/2176: Loss: 1.08 | Accuracy: 0.97
[Training] Itteration/Batch: 1300/2176: Loss: 1.33 | Accuracy: 0.90
[Training] Itteration/Batch: 1325/2176: Loss: 0.74 | Accuracy: 0.97
[Training] Itteration/Batch: 1350/2176: Loss: 0.45 | Accuracy: 0.98
[Training] Itteration/Batch: 1375/2176: Loss: 0.60 | Accuracy: 0.93
[Training] Itteration/Batch: 1400/2176: Loss: 1.47 | Accuracy: 0.97
[Training] Itteration/Batch: 1425/2176: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.39 | Accuracy: 1.00
[Training] Itteration/Batch: 1475/2176: Loss: 0.60 | Accuracy: 0.93
[Training] Itteration/Batch: 1500/2176: Loss: 1.29 | Accuracy: 0.91
[Training] Itteration/Batch: 1525/2176: Loss: 0.93 | Accuracy: 0.92
[Training] Itteration/Batch: 1550/2176: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2176: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 0.61 | Accuracy: 0.91
[Training] Itteration/Batch: 1650/2176: Loss: 0.57 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2176: Loss: 1.28 | Accuracy: 0.93
[Training] Itteration/Batch: 1700/2176: Loss: 0.75 | Accuracy: 0.94
[Training] Itteration/Batch: 1725/2176: Loss: 0.74 | Accuracy: 0.90
[Training] Itteration/Batch: 1750/2176: Loss: 0.48 | Accuracy: 1.00
[Training] Itteration/Batch: 1775/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 1825/2176: Loss: 0.87 | Accuracy: 0.98
[Training] Itteration/Batch: 1850/2176: Loss: 1.05 | Accuracy: 0.92
[Training] Itteration/Batch: 1875/2176: Loss: 1.50 | Accuracy: 0.98
[Training] Itteration/Batch: 1900/2176: Loss: 0.30 | Accuracy: 0.98
[Training] Itteration/Batch: 1925/2176: Loss: 2.40 | Accuracy: 0.93
[Training] Itteration/Batch: 1950/2176: Loss: 1.41 | Accuracy: 0.87
[Training] Itteration/Batch: 1975/2176: Loss: 0.77 | Accuracy: 0.93
[Training] Itteration/Batch: 2000/2176: Loss: 0.54 | Accuracy: 0.97
[Training] Itteration/Batch: 2025/2176: Loss: 1.20 | Accuracy: 0.98
[Training] Itteration/Batch: 2050/2176: Loss: 0.99 | Accuracy: 0.92
[Training] Itteration/Batch: 2075/2176: Loss: 0.35 | Accuracy: 0.98
[Training] Itteration/Batch: 2100/2176: Loss: 0.30 | Accuracy: 0.98
[Training] Itteration/Batch: 2125/2176: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 2150/2176: Loss: 0.61 | Accuracy: 0.96
[Training] Itteration/Batch: 2175/2176: Loss: 1.51 | Accuracy: 0.95

Epoch 5: Val Bin. F1 Majority 0.31972789764404297 | Val Macro F1 Majority 0.6510206487971913 |             Val Bin F1 Individual 0.31785833835601807 | Val Macro F1 Individual 0.6465410268340246 |             Val Accuracy Majority 0.9655231833457947 | Val Accuracy Individual 0.9521841406822205 | Training Loss:0.8501725196838379 |             Val Loss 1.4012705087661743 | Train Runtime Millis 272060.99344114773 | Val Runtime Millis 52261.90486596897

______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 1.91 | Accuracy: 0.54
[Training] Itteration/Batch:  25/2176: Loss: 2.78 | Accuracy: 0.70
[Training] Itteration/Batch:  50/2176: Loss: 2.36 | Accuracy: 0.70
[Training] Itteration/Batch:  75/2176: Loss: 4.08 | Accuracy: 0.67
[Training] Itteration/Batch: 100/2176: Loss: 1.64 | Accuracy: 0.73
[Training] Itteration/Batch: 125/2176: Loss: 2.13 | Accuracy: 0.89
[Training] Itteration/Batch: 150/2176: Loss: 2.03 | Accuracy: 0.75
[Training] Itteration/Batch: 175/2176: Loss: 3.63 | Accuracy: 0.86
[Training] Itteration/Batch: 200/2176: Loss: 1.46 | Accuracy: 0.83
[Training] Itteration/Batch: 225/2176: Loss: 1.66 | Accuracy: 0.85
[Training] Itteration/Batch: 250/2176: Loss: 1.43 | Accuracy: 0.91
[Training] Itteration/Batch: 275/2176: Loss: 2.05 | Accuracy: 0.81
[Training] Itteration/Batch: 300/2176: Loss: 1.75 | Accuracy: 0.90
[Training] Itteration/Batch: 325/2176: Loss: 1.47 | Accuracy: 0.93
[Training] Itteration/Batch: 350/2176: Loss: 2.43 | Accuracy: 0.92
[Training] Itteration/Batch: 375/2176: Loss: 1.97 | Accuracy: 0.89
[Training] Itteration/Batch: 400/2176: Loss: 2.14 | Accuracy: 0.93
[Training] Itteration/Batch: 425/2176: Loss: 2.41 | Accuracy: 0.84
[Training] Itteration/Batch: 450/2176: Loss: 1.85 | Accuracy: 0.93
[Training] Itteration/Batch: 475/2176: Loss: 2.19 | Accuracy: 0.91
[Training] Itteration/Batch: 500/2176: Loss: 1.90 | Accuracy: 0.97
[Training] Itteration/Batch: 525/2176: Loss: 1.32 | Accuracy: 0.95
[Training] Itteration/Batch: 550/2176: Loss: 1.42 | Accuracy: 0.95
[Training] Itteration/Batch: 575/2176: Loss: 6.78 | Accuracy: 0.90
[Training] Itteration/Batch: 600/2176: Loss: 2.17 | Accuracy: 0.98
[Training] Itteration/Batch: 625/2176: Loss: 1.58 | Accuracy: 0.98
[Training] Itteration/Batch: 650/2176: Loss: 2.64 | Accuracy: 0.96
[Training] Itteration/Batch: 675/2176: Loss: 1.41 | Accuracy: 0.98
[Training] Itteration/Batch: 700/2176: Loss: 3.52 | Accuracy: 0.97
[Training] Itteration/Batch: 725/2176: Loss: 1.89 | Accuracy: 0.97
[Training] Itteration/Batch: 750/2176: Loss: 1.77 | Accuracy: 0.96
[Training] Itteration/Batch: 775/2176: Loss: 1.18 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 1.06 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 1.10 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 1.54 | Accuracy: 0.98
[Training] Itteration/Batch: 875/2176: Loss: 2.79 | Accuracy: 0.93
[Training] Itteration/Batch: 900/2176: Loss: 3.05 | Accuracy: 0.95
[Training] Itteration/Batch: 925/2176: Loss: 2.54 | Accuracy: 0.97
[Training] Itteration/Batch: 950/2176: Loss: 2.87 | Accuracy: 0.94
[Training] Itteration/Batch: 975/2176: Loss: 1.55 | Accuracy: 0.94
[Training] Itteration/Batch: 1000/2176: Loss: 2.37 | Accuracy: 0.95
[Training] Itteration/Batch: 1025/2176: Loss: 1.88 | Accuracy: 0.95
[Training] Itteration/Batch: 1050/2176: Loss: 1.30 | Accuracy: 0.98
[Training] Itteration/Batch: 1075/2176: Loss: 2.58 | Accuracy: 0.87
[Training] Itteration/Batch: 1100/2176: Loss: 0.89 | Accuracy: 0.98
[Training] Itteration/Batch: 1125/2176: Loss: 1.58 | Accuracy: 0.97
[Training] Itteration/Batch: 1150/2176: Loss: 1.16 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2176: Loss: 2.74 | Accuracy: 0.85
[Training] Itteration/Batch: 1200/2176: Loss: 1.13 | Accuracy: 0.98
[Training] Itteration/Batch: 1225/2176: Loss: 0.88 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2176: Loss: 1.01 | Accuracy: 0.98
[Training] Itteration/Batch: 1275/2176: Loss: 1.70 | Accuracy: 0.93
[Training] Itteration/Batch: 1300/2176: Loss: 1.05 | Accuracy: 0.91
[Training] Itteration/Batch: 1325/2176: Loss: 1.05 | Accuracy: 0.98
[Training] Itteration/Batch: 1350/2176: Loss: 3.15 | Accuracy: 0.94
[Training] Itteration/Batch: 1375/2176: Loss: 2.13 | Accuracy: 0.93
[Training] Itteration/Batch: 1400/2176: Loss: 0.96 | Accuracy: 0.98
[Training] Itteration/Batch: 1425/2176: Loss: 0.90 | Accuracy: 0.94
[Training] Itteration/Batch: 1450/2176: Loss: 0.93 | Accuracy: 0.95
[Training] Itteration/Batch: 1475/2176: Loss: 2.10 | Accuracy: 0.93
[Training] Itteration/Batch: 1500/2176: Loss: 8.74 | Accuracy: 0.94
[Training] Itteration/Batch: 1525/2176: Loss: 1.07 | Accuracy: 0.98
[Training] Itteration/Batch: 1550/2176: Loss: 1.23 | Accuracy: 0.98
[Training] Itteration/Batch: 1575/2176: Loss: 2.16 | Accuracy: 0.87
[Training] Itteration/Batch: 1600/2176: Loss: 0.71 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 1.71 | Accuracy: 0.78
[Training] Itteration/Batch: 1650/2176: Loss: 0.79 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2176: Loss: 1.41 | Accuracy: 0.98
[Training] Itteration/Batch: 1700/2176: Loss: 1.05 | Accuracy: 0.98
[Training] Itteration/Batch: 1725/2176: Loss: 2.21 | Accuracy: 0.95
[Training] Itteration/Batch: 1750/2176: Loss: 1.10 | Accuracy: 0.96
[Training] Itteration/Batch: 1775/2176: Loss: 1.03 | Accuracy: 0.88
[Training] Itteration/Batch: 1800/2176: Loss: 1.12 | Accuracy: 0.98
[Training] Itteration/Batch: 1825/2176: Loss: 6.52 | Accuracy: 0.74
[Training] Itteration/Batch: 1850/2176: Loss: 1.64 | Accuracy: 0.96
[Training] Itteration/Batch: 1875/2176: Loss: 0.98 | Accuracy: 0.89
[Training] Itteration/Batch: 1900/2176: Loss: 2.28 | Accuracy: 0.89
[Training] Itteration/Batch: 1925/2176: Loss: 0.79 | Accuracy: 0.98
[Training] Itteration/Batch: 1950/2176: Loss: 0.96 | Accuracy: 0.91
[Training] Itteration/Batch: 1975/2176: Loss: 0.72 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 1.59 | Accuracy: 0.89
[Training] Itteration/Batch: 2025/2176: Loss: 2.19 | Accuracy: 0.95
[Training] Itteration/Batch: 2050/2176: Loss: 0.92 | Accuracy: 0.95
[Training] Itteration/Batch: 2075/2176: Loss: 1.31 | Accuracy: 0.88
[Training] Itteration/Batch: 2100/2176: Loss: 2.02 | Accuracy: 0.89
[Training] Itteration/Batch: 2125/2176: Loss: 1.03 | Accuracy: 0.92
[Training] Itteration/Batch: 2150/2176: Loss: 2.41 | Accuracy: 0.89
[Training] Itteration/Batch: 2175/2176: Loss: 0.88 | Accuracy: 0.95

Epoch 1: Val Bin. F1 Majority 0.27173912525177 | Val Macro F1 Majority 0.6239414897322568 |             Val Bin F1 Individual 0.2839021384716034 | Val Macro F1 Individual 0.6273306121725308 |             Val Accuracy Majority 0.9538010954856873 | Val Accuracy Individual 0.9438124895095825 | Training Loss:1.936193823814392 |             Val Loss 1.5511651039123535 | Train Runtime Millis 276433.3208918106 | Val Runtime Millis 53730.61824706383

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 3.10 | Accuracy: 0.95
[Training] Itteration/Batch:  25/2176: Loss: 1.95 | Accuracy: 0.91
[Training] Itteration/Batch:  50/2176: Loss: 0.91 | Accuracy: 0.98
[Training] Itteration/Batch:  75/2176: Loss: 1.08 | Accuracy: 0.91
[Training] Itteration/Batch: 100/2176: Loss: 1.99 | Accuracy: 0.89
[Training] Itteration/Batch: 125/2176: Loss: 1.45 | Accuracy: 0.93
[Training] Itteration/Batch: 150/2176: Loss: 1.73 | Accuracy: 0.71
[Training] Itteration/Batch: 175/2176: Loss: 1.35 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 1.73 | Accuracy: 0.95
[Training] Itteration/Batch: 225/2176: Loss: 1.31 | Accuracy: 0.98
[Training] Itteration/Batch: 250/2176: Loss: 0.95 | Accuracy: 0.94
[Training] Itteration/Batch: 275/2176: Loss: 0.50 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 1.34 | Accuracy: 0.95
[Training] Itteration/Batch: 325/2176: Loss: 2.21 | Accuracy: 0.88
[Training] Itteration/Batch: 350/2176: Loss: 2.32 | Accuracy: 0.90
[Training] Itteration/Batch: 375/2176: Loss: 3.19 | Accuracy: 0.94
[Training] Itteration/Batch: 400/2176: Loss: 0.55 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 0.67 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2176: Loss: 0.97 | Accuracy: 0.91
[Training] Itteration/Batch: 475/2176: Loss: 1.20 | Accuracy: 0.94
[Training] Itteration/Batch: 500/2176: Loss: 0.81 | Accuracy: 0.97
[Training] Itteration/Batch: 525/2176: Loss: 1.44 | Accuracy: 0.98
[Training] Itteration/Batch: 550/2176: Loss: 1.13 | Accuracy: 0.98
[Training] Itteration/Batch: 575/2176: Loss: 0.76 | Accuracy: 0.94
[Training] Itteration/Batch: 600/2176: Loss: 0.47 | Accuracy: 1.00
[Training] Itteration/Batch: 625/2176: Loss: 1.13 | Accuracy: 0.91
[Training] Itteration/Batch: 650/2176: Loss: 0.56 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2176: Loss: 1.01 | Accuracy: 0.94
[Training] Itteration/Batch: 700/2176: Loss: 0.89 | Accuracy: 0.94
[Training] Itteration/Batch: 725/2176: Loss: 0.80 | Accuracy: 0.97
[Training] Itteration/Batch: 750/2176: Loss: 1.77 | Accuracy: 0.98
[Training] Itteration/Batch: 775/2176: Loss: 1.38 | Accuracy: 0.94
[Training] Itteration/Batch: 800/2176: Loss: 1.42 | Accuracy: 0.98
[Training] Itteration/Batch: 825/2176: Loss: 0.84 | Accuracy: 0.98
[Training] Itteration/Batch: 850/2176: Loss: 0.59 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 1.26 | Accuracy: 0.98
[Training] Itteration/Batch: 900/2176: Loss: 0.44 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2176: Loss: 0.71 | Accuracy: 0.98
[Training] Itteration/Batch: 950/2176: Loss: 1.93 | Accuracy: 0.79
[Training] Itteration/Batch: 975/2176: Loss: 1.15 | Accuracy: 0.88
[Training] Itteration/Batch: 1000/2176: Loss: 1.53 | Accuracy: 0.92
[Training] Itteration/Batch: 1025/2176: Loss: 0.58 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 0.61 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2176: Loss: 0.69 | Accuracy: 0.95
[Training] Itteration/Batch: 1100/2176: Loss: 0.57 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.76 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2176: Loss: 0.51 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2176: Loss: 2.71 | Accuracy: 0.85
[Training] Itteration/Batch: 1200/2176: Loss: 0.80 | Accuracy: 0.92
[Training] Itteration/Batch: 1225/2176: Loss: 3.00 | Accuracy: 0.88
[Training] Itteration/Batch: 1250/2176: Loss: 1.86 | Accuracy: 0.88
[Training] Itteration/Batch: 1275/2176: Loss: 3.88 | Accuracy: 0.96
[Training] Itteration/Batch: 1300/2176: Loss: 1.19 | Accuracy: 0.98
[Training] Itteration/Batch: 1325/2176: Loss: 0.85 | Accuracy: 0.98
[Training] Itteration/Batch: 1350/2176: Loss: 5.00 | Accuracy: 0.93
[Training] Itteration/Batch: 1375/2176: Loss: 2.91 | Accuracy: 0.94
[Training] Itteration/Batch: 1400/2176: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2176: Loss: 0.84 | Accuracy: 0.97
[Training] Itteration/Batch: 1450/2176: Loss: 0.81 | Accuracy: 1.00
[Training] Itteration/Batch: 1475/2176: Loss: 2.09 | Accuracy: 0.90
[Training] Itteration/Batch: 1500/2176: Loss: 0.69 | Accuracy: 0.96
[Training] Itteration/Batch: 1525/2176: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/2176: Loss: 0.97 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 0.44 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2176: Loss: 0.65 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 0.77 | Accuracy: 0.91
[Training] Itteration/Batch: 1650/2176: Loss: 1.56 | Accuracy: 0.86
[Training] Itteration/Batch: 1675/2176: Loss: 0.62 | Accuracy: 0.95
[Training] Itteration/Batch: 1700/2176: Loss: 0.83 | Accuracy: 0.98
[Training] Itteration/Batch: 1725/2176: Loss: 1.27 | Accuracy: 0.93
[Training] Itteration/Batch: 1750/2176: Loss: 0.60 | Accuracy: 1.00
[Training] Itteration/Batch: 1775/2176: Loss: 0.56 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 2.33 | Accuracy: 0.97
[Training] Itteration/Batch: 1825/2176: Loss: 1.87 | Accuracy: 0.89
[Training] Itteration/Batch: 1850/2176: Loss: 0.84 | Accuracy: 0.89
[Training] Itteration/Batch: 1875/2176: Loss: 0.49 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2176: Loss: 1.93 | Accuracy: 0.97
[Training] Itteration/Batch: 1925/2176: Loss: 3.72 | Accuracy: 0.95
[Training] Itteration/Batch: 1950/2176: Loss: 1.81 | Accuracy: 0.88
[Training] Itteration/Batch: 1975/2176: Loss: 2.03 | Accuracy: 0.89
[Training] Itteration/Batch: 2000/2176: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2176: Loss: 0.52 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2176: Loss: 1.82 | Accuracy: 0.92
[Training] Itteration/Batch: 2075/2176: Loss: 1.97 | Accuracy: 0.97
[Training] Itteration/Batch: 2100/2176: Loss: 1.30 | Accuracy: 0.95
[Training] Itteration/Batch: 2125/2176: Loss: 0.54 | Accuracy: 0.98
[Training] Itteration/Batch: 2150/2176: Loss: 0.75 | Accuracy: 0.98
[Training] Itteration/Batch: 2175/2176: Loss: 1.45 | Accuracy: 0.90

Epoch 2: Val Bin. F1 Majority 0.23564954102039337 | Val Macro F1 Majority 0.6007386449190074 |             Val Bin F1 Individual 0.2703533172607422 | Val Macro F1 Individual 0.6143534947030207 |             Val Accuracy Majority 0.9345802664756775 | Val Accuracy Individual 0.9212048053741455 | Training Loss:1.3399180173873901 |             Val Loss 1.3778674602508545 | Train Runtime Millis 277384.33953607455 | Val Runtime Millis 53832.8766268678

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.87 | Accuracy: 0.95
[Training] Itteration/Batch:  25/2176: Loss: 4.05 | Accuracy: 0.95
[Training] Itteration/Batch:  50/2176: Loss: 1.18 | Accuracy: 0.98
[Training] Itteration/Batch:  75/2176: Loss: 0.47 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 0.80 | Accuracy: 0.95
[Training] Itteration/Batch: 125/2176: Loss: 13.82 | Accuracy: 0.96
[Training] Itteration/Batch: 150/2176: Loss: 0.86 | Accuracy: 0.98
[Training] Itteration/Batch: 175/2176: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 0.62 | Accuracy: 0.96
[Training] Itteration/Batch: 225/2176: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 1.73 | Accuracy: 0.90
[Training] Itteration/Batch: 300/2176: Loss: 1.24 | Accuracy: 0.84
[Training] Itteration/Batch: 325/2176: Loss: 0.89 | Accuracy: 0.93
[Training] Itteration/Batch: 350/2176: Loss: 0.59 | Accuracy: 0.98
[Training] Itteration/Batch: 375/2176: Loss: 0.54 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 1.76 | Accuracy: 0.90
[Training] Itteration/Batch: 425/2176: Loss: 0.92 | Accuracy: 0.93
[Training] Itteration/Batch: 450/2176: Loss: 2.33 | Accuracy: 0.91
[Training] Itteration/Batch: 475/2176: Loss: 0.44 | Accuracy: 0.94
[Training] Itteration/Batch: 500/2176: Loss: 0.77 | Accuracy: 0.91
[Training] Itteration/Batch: 525/2176: Loss: 0.30 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2176: Loss: 2.03 | Accuracy: 0.91
[Training] Itteration/Batch: 575/2176: Loss: 0.90 | Accuracy: 0.93
[Training] Itteration/Batch: 600/2176: Loss: 1.15 | Accuracy: 0.96
[Training] Itteration/Batch: 625/2176: Loss: 0.79 | Accuracy: 0.98
[Training] Itteration/Batch: 650/2176: Loss: 1.50 | Accuracy: 0.98
[Training] Itteration/Batch: 675/2176: Loss: 0.61 | Accuracy: 0.95
[Training] Itteration/Batch: 700/2176: Loss: 0.31 | Accuracy: 1.00
