______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch: 2150/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 2175/2176: Loss: 0.15 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.4750337302684784 | Val Macro F1 Majority 0.728856643796382 |             Val Bin F1 Individual 0.40377888083457947 | Val Macro F1 Individual 0.6909140119302901 |             Val Accuracy Majority 0.9664655327796936 | Val Accuracy Individual 0.9576572179794312 | Training Loss:0.29390838742256165 |             Val Loss 0.23148752748966217 | Train Runtime Millis 138699.38725300017 | Val Runtime Millis 21137.64182200248

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.31 | Accuracy: 0.94
[Training] Itteration/Batch:  25/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch:  50/2176: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch:  75/2176: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 100/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 0.29 | Accuracy: 0.94
[Training] Itteration/Batch: 225/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 375/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 450/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2176: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 625/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2176: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 675/2176: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 700/2176: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 2.08 | Accuracy: 0.88
[Training] Itteration/Batch: 750/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 775/2176: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 800/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 875/2176: Loss: 0.07 | Accuracy: 0.94
[Training] Itteration/Batch: 900/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 950/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 975/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 0.30 | Accuracy: 0.94
[Training] Itteration/Batch: 1075/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2176: Loss: 0.28 | Accuracy: 0.94
[Training] Itteration/Batch: 1175/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 1200/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 1300/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 1325/2176: Loss: 2.46 | Accuracy: 0.94
[Training] Itteration/Batch: 1350/2176: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 1375/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1400/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1475/2176: Loss: 0.26 | Accuracy: 0.94
[Training] Itteration/Batch: 1500/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2176: Loss: 0.19 | Accuracy: 0.88
[Training] Itteration/Batch: 1625/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 1700/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1725/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 1775/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 1825/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1875/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1925/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1950/2176: Loss: 0.26 | Accuracy: 0.94
[Training] Itteration/Batch: 1975/2176: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2176: Loss: 0.23 | Accuracy: 0.88
[Training] Itteration/Batch: 2125/2176: Loss: 0.30 | Accuracy: 0.88
[Training] Itteration/Batch: 2150/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 2175/2176: Loss: 0.01 | Accuracy: 1.00

Epoch 2: Val Bin. F1 Majority 0.3980295658111572 | Val Macro F1 Majority 0.6852442126275797 |             Val Bin F1 Individual 0.37590861320495605 | Val Macro F1 Individual 0.6722693654300108 |             Val Accuracy Majority 0.9473276138305664 | Val Accuracy Individual 0.9402629137039185 | Training Loss:0.14834678173065186 |             Val Loss 0.25028565526008606 | Train Runtime Millis 138921.42792599043 | Val Runtime Millis 21162.30814800656

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.24 | Accuracy: 0.94
[Training] Itteration/Batch:  25/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch:  50/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch:  75/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 100/2176: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2176: Loss: 0.07 | Accuracy: 0.94
[Training] Itteration/Batch: 150/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 225/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 0.61 | Accuracy: 0.88
[Training] Itteration/Batch: 300/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 375/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 2.93 | Accuracy: 0.94
[Training] Itteration/Batch: 425/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 475/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 525/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2176: Loss: 0.29 | Accuracy: 0.94
[Training] Itteration/Batch: 625/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 775/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 925/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 975/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2176: Loss: 0.78 | Accuracy: 0.81
[Training] Itteration/Batch: 1025/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1200/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2176: Loss: 0.68 | Accuracy: 0.94
[Training] Itteration/Batch: 1275/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 1350/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 1400/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 1425/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1475/2176: Loss: 0.22 | Accuracy: 0.81
[Training] Itteration/Batch: 1500/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/2176: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 1575/2176: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 1600/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2176: Loss: 0.27 | Accuracy: 0.94
[Training] Itteration/Batch: 1700/2176: Loss: 0.20 | Accuracy: 0.94
[Training] Itteration/Batch: 1725/2176: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 1775/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1825/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 1875/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 1925/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1950/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2125/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2150/2176: Loss: 0.07 | Accuracy: 0.94
[Training] Itteration/Batch: 2175/2176: Loss: 0.01 | Accuracy: 1.00

Epoch 3: Val Bin. F1 Majority 0.48475611209869385 | Val Macro F1 Majority 0.7348815973965275 |             Val Bin F1 Individual 0.4004656672477722 | Val Macro F1 Individual 0.6903174147337741 |             Val Accuracy Majority 0.970862090587616 | Val Accuracy Individual 0.9616082310676575 | Training Loss:0.08475197851657867 |             Val Loss 0.3826543092727661 | Train Runtime Millis 139086.40974799346 | Val Runtime Millis 21314.522234009928

______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch:  25/2176: Loss: 0.35 | Accuracy: 1.00
[Training] Itteration/Batch:  50/2176: Loss: 0.32 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2176: Loss: 0.30 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 0.91 | Accuracy: 0.94
[Training] Itteration/Batch: 125/2176: Loss: 1.08 | Accuracy: 0.94
[Training] Itteration/Batch: 150/2176: Loss: 1.05 | Accuracy: 0.94
[Training] Itteration/Batch: 175/2176: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 1.35 | Accuracy: 0.94
[Training] Itteration/Batch: 225/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.92 | Accuracy: 0.94
[Training] Itteration/Batch: 275/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 1.03 | Accuracy: 0.94
[Training] Itteration/Batch: 325/2176: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 0.59 | Accuracy: 0.94
[Training] Itteration/Batch: 375/2176: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 0.28 | Accuracy: 0.94
[Training] Itteration/Batch: 425/2176: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2176: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2176: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.37 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2176: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 625/2176: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 650/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 675/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 700/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 750/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 775/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 800/2176: Loss: 0.65 | Accuracy: 0.94
[Training] Itteration/Batch: 825/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 900/2176: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 925/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 975/2176: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 1000/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2176: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2176: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 1100/2176: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.25 | Accuracy: 0.94
[Training] Itteration/Batch: 1150/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 1175/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 1200/2176: Loss: 1.91 | Accuracy: 0.81
[Training] Itteration/Batch: 1225/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 1275/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1350/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 1400/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1475/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1500/2176: Loss: 0.07 | Accuracy: 1.00
