______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2168: Loss: 0.77 | Accuracy: 0.00
[Training] Itteration/Batch:  25/2168: Loss: 0.45 | Accuracy: 0.62
[Training] Itteration/Batch:  50/2168: Loss: 0.36 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2168: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2168: Loss: 0.30 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2168: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2168: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2168: Loss: 0.83 | Accuracy: 0.94
[Training] Itteration/Batch: 200/2168: Loss: 1.34 | Accuracy: 0.94
[Training] Itteration/Batch: 225/2168: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2168: Loss: 1.31 | Accuracy: 0.94
[Training] Itteration/Batch: 275/2168: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2168: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2168: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2168: Loss: 1.03 | Accuracy: 0.94
[Training] Itteration/Batch: 375/2168: Loss: 0.32 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2168: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2168: Loss: 0.75 | Accuracy: 0.94
[Training] Itteration/Batch: 450/2168: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2168: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2168: Loss: 0.33 | Accuracy: 0.94
[Training] Itteration/Batch: 525/2168: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2168: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2168: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2168: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 625/2168: Loss: 0.25 | Accuracy: 0.88
[Training] Itteration/Batch: 650/2168: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2168: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2168: Loss: 1.65 | Accuracy: 0.94
[Training] Itteration/Batch: 725/2168: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2168: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 775/2168: Loss: 0.25 | Accuracy: 0.88
[Training] Itteration/Batch: 800/2168: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2168: Loss: 0.70 | Accuracy: 0.88
[Training] Itteration/Batch: 850/2168: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 875/2168: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2168: Loss: 1.10 | Accuracy: 0.94
[Training] Itteration/Batch: 925/2168: Loss: 4.50 | Accuracy: 0.81
[Training] Itteration/Batch: 950/2168: Loss: 0.42 | Accuracy: 0.75
[Training] Itteration/Batch: 975/2168: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2168: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2168: Loss: 0.37 | Accuracy: 0.94
[Training] Itteration/Batch: 1050/2168: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2168: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2168: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2168: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2168: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2168: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 1200/2168: Loss: 0.15 | Accuracy: 1.00
